Season,HomeTeam,AwayTeam,FTHG,FTAG,HS,AS,FTR,B365H,B365D,B365A,mktProb_homeWin,mktProb_Draw,mktProb_awayWin,results,predictions,probability,bet,payout,cum_payout,bankroll,payout_frac,cum_payout_frac,bankroll_frac,payout_kelly,cum_payout_kelly,bankroll_kelly
2018-2019,Bournemouth,Fulham,0.0,1.0,15.0,17.0,A,1.65,4.4,5.25,0.59,0.22,0.19,2,1,0.688,1,-50.0,-1720.0,-720.0,-6.043198224198051,-885.1792337402374,114.82076625976296,-4.869256164266022,-878.6891960935847,121.31080390641499
2018-2019,Huddersfield,Watford,1.0,2.0,13.0,11.0,A,4.4,3.9,1.85,0.22,0.25,0.53,2,2,0.51,0,0.0,-1720.0,-720.0,0.0,-885.1792337402374,114.82076625976296,0.0,-878.6891960935847,121.31080390641499
2018-2019,Man City,Tottenham,1.0,0.0,15.0,10.0,H,1.3,6.0,11.0,0.75,0.16,0.09,1,1,0.48,0,0.0,-1720.0,-720.0,0.0,-885.1792337402374,114.82076625976296,0.0,-878.6891960935847,121.31080390641499
2018-2019,Newcastle,Southampton,3.0,1.0,15.0,15.0,H,2.55,3.2,3.1,0.38,0.3,0.31,1,1,0.584,1,77.49999999999999,-1642.5,-642.5,8.89860938513163,-876.2806243551057,123.7193756448946,10.558705740008346,-868.1304903535763,131.86950964642332
2018-2019,West Ham,Leicester,2.0,2.0,11.0,11.0,D,3.3,3.5,2.3,0.3,0.28,0.42,0,2,0.396,0,-0.0,-1642.5,-642.5,0.0,-876.2806243551057,123.7193756448946,0.0,-868.1304903535763,131.86950964642332
2018-2019,Wolves,Brighton,0.0,0.0,22.0,5.0,D,1.75,3.5,6.0,0.56,0.28,0.16,0,1,0.752,1,-50.0,-1692.5,-692.5,-6.18596878224473,-882.4665931373504,117.53340686264987,-7.997247681783092,-876.1277380353594,123.87226196464023
2018-2019,Arsenal,Crystal Palace,2.0,3.0,12.0,16.0,A,1.53,4.6,6.5,0.64,0.21,0.15,2,1,0.732,1,-50.0,-1742.5,-742.5,-5.876670343132494,-888.3432634804828,111.65673651951738,-4.905896225718998,-881.0336342610783,118.96636573892123
2018-2019,Cardiff,Liverpool,0.0,2.0,7.0,17.0,A,17.0,7.5,1.2,0.06,0.13,0.81,2,2,0.656,0,0.0,-1742.5,-742.5,0.0,-888.3432634804828,111.65673651951738,0.0,-881.0336342610783,118.96636573892123
2018-2019,Everton,Man United,4.0,0.0,15.0,7.0,H,3.25,3.5,2.3,0.3,0.28,0.42,1,2,0.518,1,-50.0,-1792.5,-792.5,-5.582836825975869,-893.9261003064587,106.0738996935415,-4.314998939897697,-885.348633200976,114.65136679902353
2018-2019,Chelsea,Burnley,2.0,2.0,22.0,6.0,D,1.25,6.25,15.0,0.78,0.16,0.07,0,1,0.626,0,-0.0,-1792.5,-792.5,0.0,-893.9261003064587,106.0738996935415,0.0,-885.348633200976,114.65136679902353
2018-2019,Tottenham,Brighton,1.0,0.0,29.0,6.0,H,1.28,6.0,13.0,0.76,0.16,0.08,1,1,0.734,0,0.0,-1792.5,-792.5,0.0,-893.9261003064587,106.0738996935415,0.0,-885.348633200976,114.65136679902353
2018-2019,Watford,Southampton,1.0,1.0,15.0,8.0,D,2.25,3.5,3.4,0.43,0.28,0.29,0,1,0.454,0,-0.0,-1792.5,-792.5,0.0,-893.9261003064587,106.0738996935415,0.0,-885.348633200976,114.65136679902353
2018-2019,Man United,Man City,0.0,2.0,12.0,8.0,A,7.5,5.0,1.44,0.13,0.19,0.68,2,2,0.476,0,0.0,-1792.5,-792.5,0.0,-893.9261003064587,106.0738996935415,0.0,-885.348633200976,114.65136679902353
2018-2019,Wolves,Arsenal,3.0,1.0,11.0,11.0,H,2.9,3.5,2.55,0.34,0.28,0.38,1,2,0.446,1,-50.0,-1842.5,-842.5,-5.303694984677076,-899.2297952911358,100.77020470886443,-3.692022353239313,-889.0406555542153,110.95934444578423
2018-2019,Liverpool,Huddersfield,5.0,0.0,21.0,5.0,H,1.07,15.0,41.0,0.91,0.07,0.02,1,1,0.642,0,0.0,-1842.5,-842.5,0.0,-899.2297952911358,100.77020470886443,0.0,-889.0406555542153,110.95934444578423
2018-2019,Brighton,Newcastle,1.0,1.0,9.0,9.0,D,2.3,3.2,3.6,0.42,0.3,0.27,0,2,0.408,1,-50.0,-1892.5,-892.5,-5.038510235443222,-904.2683055265791,95.7316944734212,-5.066268716840451,-894.1069242710557,105.89307572894377
2018-2019,Crystal Palace,Everton,0.0,0.0,8.0,22.0,D,2.62,3.5,2.8,0.37,0.28,0.35,0,0,0.396,1,125.0,-1767.5,-767.5,11.966461809177652,-892.3018437174014,107.69815628259886,11.064862155534708,-883.042062115521,116.95793788447848
2018-2019,Fulham,Cardiff,1.0,0.0,8.0,13.0,H,2.4,3.6,3.0,0.41,0.27,0.32,1,1,0.448,0,0.0,-1767.5,-767.5,0.0,-892.3018437174014,107.69815628259886,0.0,-883.042062115521,116.95793788447848
2018-2019,Southampton,Bournemouth,3.0,3.0,22.0,9.0,D,1.9,3.9,4.1,0.51,0.25,0.24,0,1,0.44,0,-0.0,-1767.5,-767.5,0.0,-892.3018437174014,107.69815628259886,0.0,-883.042062115521,116.95793788447848
2018-2019,Tottenham,West Ham,0.0,1.0,14.0,16.0,A,1.4,5.5,7.5,0.69,0.18,0.13,2,1,0.826,1,-50.0,-1817.5,-817.5,-5.384907814129943,-897.6867515315314,102.31324846846891,-6.246158837882275,-889.2882209534033,110.7117790465962
2018-2019,Watford,Wolves,1.0,2.0,10.0,11.0,A,2.62,3.3,2.9,0.37,0.29,0.33,2,1,0.59,1,-50.0,-1867.5,-867.5,-5.115662423423446,-902.8024139549549,97.19758604504547,-6.651482676500685,-895.939703629904,104.06029637009551
2018-2019,Burnley,Man City,0.0,1.0,2.0,25.0,A,23.0,9.0,1.14,0.04,0.11,0.85,2,2,0.53,0,0.0,-1867.5,-867.5,0.0,-902.8024139549549,97.19758604504547,0.0,-895.939703629904,104.06029637009551
2018-2019,Leicester,Arsenal,3.0,0.0,24.0,6.0,H,2.75,3.6,2.6,0.35,0.27,0.37,1,1,0.392,0,0.0,-1867.5,-867.5,0.0,-902.8024139549549,97.19758604504547,0.0,-895.939703629904,104.06029637009551
2018-2019,Man United,Chelsea,1.0,1.0,7.0,16.0,D,2.7,3.5,2.7,0.36,0.28,0.36,0,2,0.444,1,-50.0,-1917.5,-917.5,-4.859879302252274,-907.6622932572071,92.33770674279319,-3.6355598147286066,-899.5752634446326,100.4247365553669
2018-2019,Everton,Burnley,2.0,0.0,20.0,5.0,H,1.66,4.0,5.75,0.59,0.24,0.17,1,1,0.608,0,0.0,-1917.5,-917.5,0.0,-907.6622932572071,92.33770674279319,0.0,-899.5752634446326,100.4247365553669
2018-2019,Bournemouth,Tottenham,1.0,0.0,20.0,11.0,H,4.0,4.0,1.9,0.24,0.24,0.51,1,2,0.498,0,-0.0,-1917.5,-917.5,0.0,-907.6622932572071,92.33770674279319,0.0,-899.5752634446326,100.4247365553669
2018-2019,Cardiff,Crystal Palace,2.0,3.0,18.0,21.0,A,2.6,3.75,2.7,0.38,0.26,0.36,2,0,0.34,1,-50.0,-1967.5,-967.5,-4.616885337139659,-912.2791785943468,87.72082140565352,-3.6213768636632313,-903.1966403082959,96.80335969170368
2018-2019,Newcastle,Liverpool,2.0,3.0,14.0,11.0,A,9.5,5.25,1.36,0.1,0.18,0.71,2,2,0.648,0,0.0,-1967.5,-967.5,0.0,-912.2791785943468,87.72082140565352,0.0,-903.1966403082959,96.80335969170368
2018-2019,West Ham,Southampton,3.0,0.0,17.0,11.0,H,2.3,3.75,3.1,0.42,0.26,0.32,1,1,0.526,1,64.99999999999999,-1902.5,-902.5,5.701853391367479,-906.5773252029794,93.422674797021,4.713190159926286,-898.4834501483696,101.51654985162996
2018-2019,Wolves,Fulham,1.0,0.0,19.0,6.0,H,1.53,4.2,7.5,0.64,0.23,0.13,1,1,0.812,1,26.5,-1876.0,-876.0,2.4757008821210564,-904.1016243208584,95.89837567914206,3.369604280399674,-895.1138458679699,104.88615413202963
2018-2019,Arsenal,Brighton,1.0,1.0,20.0,11.0,D,1.4,5.0,9.0,0.7,0.2,0.11,0,1,0.464,0,-0.0,-1876.0,-876.0,0.0,-904.1016243208584,95.89837567914206,0.0,-895.1138458679699,104.88615413202963
2018-2019,Chelsea,Watford,3.0,0.0,19.0,15.0,H,1.4,5.25,8.0,0.69,0.18,0.12,1,1,0.788,1,19.999999999999996,-1856.0,-856.0,1.9179675135828411,-902.1836568072755,97.8163431927249,1.7543693516612127,-893.3594765163086,106.64052348369084
2018-2019,Huddersfield,Man United,1.0,1.0,7.0,23.0,D,11.0,6.0,1.3,0.09,0.16,0.75,0,2,0.47,0,-0.0,-1856.0,-856.0,0.0,-902.1836568072755,97.8163431927249,0.0,-893.3594765163086,106.64052348369084
2018-2019,Man City,Leicester,1.0,0.0,19.0,7.0,H,1.12,8.5,17.0,0.83,0.11,0.06,1,1,0.5,0,0.0,-1856.0,-856.0,0.0,-902.1836568072755,97.8163431927249,0.0,-893.3594765163086,106.64052348369084
2018-2019,Brighton,Man City,1.0,4.0,6.0,20.0,A,19.0,8.5,1.16,0.05,0.11,0.83,2,2,0.6,0,0.0,-1856.0,-856.0,0.0,-902.1836568072755,97.8163431927249,0.0,-893.3594765163086,106.64052348369084
2018-2019,Burnley,Arsenal,1.0,3.0,14.0,17.0,A,3.25,3.8,2.2,0.3,0.26,0.44,2,1,0.39,1,-50.0,-1906.0,-906.0,-4.890817159636246,-907.0744739669118,92.92552603308866,-3.920350392002897,-897.2798269083115,102.72017309168794
2018-2019,Crystal Palace,Bournemouth,5.0,3.0,17.0,16.0,H,1.9,4.2,3.8,0.51,0.23,0.26,1,1,0.488,0,0.0,-1906.0,-906.0,0.0,-907.0744739669118,92.92552603308866,0.0,-897.2798269083115,102.72017309168794
2018-2019,Fulham,Newcastle,0.0,4.0,16.0,13.0,A,2.5,3.6,2.9,0.39,0.27,0.34,2,2,0.422,1,95.0,-1811.0,-811.0,8.827924973143423,-898.2465489937683,101.75345100623208,6.946540563606616,-890.3332863447049,109.66671365529456
2018-2019,Leicester,Chelsea,0.0,0.0,9.0,14.0,D,2.4,3.75,2.9,0.41,0.26,0.34,0,2,0.416,1,-50.0,-1861.0,-861.0,-5.087672550311605,-903.3342215440799,96.66577845592047,-3.8082893029612555,-894.1415756476662,105.8584243523333
2018-2019,Liverpool,Wolves,2.0,0.0,13.0,7.0,H,1.3,6.0,11.0,0.75,0.16,0.09,1,1,0.694,0,0.0,-1861.0,-861.0,0.0,-903.3342215440799,96.66577845592047,0.0,-894.1415756476662,105.8584243523333
2018-2019,Man United,Cardiff,0.0,2.0,26.0,13.0,A,1.28,6.5,11.0,0.76,0.15,0.09,2,1,0.808,0,-0.0,-1861.0,-861.0,0.0,-903.3342215440799,96.66577845592047,0.0,-894.1415756476662,105.8584243523333
2018-2019,Southampton,Huddersfield,1.0,1.0,10.0,10.0,D,1.44,4.75,8.5,0.68,0.21,0.12,0,1,0.788,1,-50.0,-1911.0,-911.0,-4.833288922796024,-908.1675104668759,91.83248953312444,-4.820053633363555,-898.9616292810297,101.03837071896974
2018-2019,Tottenham,Everton,2.0,2.0,11.0,17.0,D,2.2,3.5,3.5,0.44,0.28,0.28,0,2,0.442,1,-50.0,-1961.0,-961.0,-4.591624476656222,-912.7591349435321,87.24086505646822,-5.102166112784533,-904.0637953938142,95.93620460618521
2018-2019,Watford,West Ham,1.0,4.0,17.0,16.0,A,2.25,3.75,3.2,0.43,0.26,0.3,2,1,0.598,1,-50.0,-2011.0,-1011.0,-4.362043252823411,-917.1211781963555,82.87882180364481,-4.638109792341317,-908.7019051861555,91.2980948138439
2019-2020,Sheffield United,Liverpool,0.0,1.0,12.0,16.0,A,9.0,5.25,1.33,0.11,0.18,0.71,2,2,0.478,0,0.0,-2011.0,-1011.0,0.0,-917.1211781963555,82.87882180364481,0.0,-908.7019051861555,91.2980948138439
2019-2020,Aston Villa,Burnley,2.0,2.0,16.0,10.0,D,2.3,3.4,3.1,0.41,0.28,0.31,0,1,0.424,0,-0.0,-2011.0,-1011.0,0.0,-917.1211781963555,82.87882180364481,0.0,-908.7019051861555,91.2980948138439
2019-2020,Bournemouth,West Ham,2.0,2.0,13.0,17.0,D,2.5,3.5,2.75,0.38,0.27,0.35,0,0,0.412,1,125.0,-1886.0,-886.0,10.359852725455603,-906.7613254708998,93.23867452910042,10.195342093051064,-898.5065630931044,101.49343690689497
2019-2020,Chelsea,Brighton,2.0,0.0,24.0,8.0,H,1.4,4.75,8.0,0.68,0.2,0.12,1,1,0.484,0,0.0,-1886.0,-886.0,0.0,-906.7613254708998,93.23867452910042,0.0,-898.5065630931044,101.49343690689497
2019-2020,Crystal Palace,Norwich,2.0,0.0,15.0,10.0,H,1.9,3.75,3.75,0.5,0.25,0.25,1,1,0.578,1,44.99999999999999,-1841.0,-841.0,4.195740353809518,-902.5655851170903,97.43441488290993,2.9713887194916118,-895.5351743736128,104.46482562638658
2019-2020,Tottenham,Southampton,2.0,1.0,9.0,14.0,H,1.4,4.75,8.0,0.68,0.2,0.12,1,1,0.494,0,0.0,-1841.0,-841.0,0.0,-902.5655851170903,97.43441488290993,0.0,-895.5351743736128,104.46482562638658
2019-2020,Wolves,Watford,2.0,0.0,6.0,14.0,H,1.85,3.4,4.5,0.51,0.28,0.21,1,1,0.408,0,0.0,-1841.0,-841.0,0.0,-902.5655851170903,97.43441488290993,0.0,-895.5351743736128,104.46482562638658
2019-2020,Everton,Man City,1.0,3.0,12.0,20.0,A,10.0,5.5,1.3,0.1,0.17,0.73,2,2,0.352,0,0.0,-1841.0,-841.0,0.0,-902.5655851170903,97.43441488290993,0.0,-895.5351743736128,104.46482562638658
2019-2020,Leicester,Newcastle,5.0,0.0,13.0,3.0,H,1.5,4.0,7.5,0.64,0.24,0.13,1,1,0.558,0,0.0,-1841.0,-841.0,0.0,-902.5655851170903,97.43441488290993,0.0,-895.5351743736128,104.46482562638658
2019-2020,Man United,Arsenal,1.0,1.0,16.0,10.0,D,2.37,3.5,2.9,0.4,0.27,0.33,0,0,0.424,1,125.0,-1716.0,-716.0,12.179301860363744,-890.3862832567266,109.61371674327367,12.255573943928946,-883.2796004296838,116.72039957031554
2019-2020,Brighton,Tottenham,3.0,0.0,17.0,8.0,H,3.9,3.6,1.9,0.24,0.26,0.5,1,1,0.55,1,145.0,-1571.0,-571.0,15.893988927774682,-874.492294328952,125.50770567104836,30.511036671012622,-852.7685637586711,147.23143624132817
2019-2020,Burnley,Everton,1.0,0.0,9.0,11.0,H,2.87,3.3,2.5,0.33,0.29,0.38,1,2,0.474,1,-50.0,-1621.0,-621.0,-6.275385283552418,-880.7676796125044,119.23232038749593,-5.141204192324324,-857.9097679509955,142.09023204900384
2019-2020,Liverpool,Leicester,2.0,1.0,18.0,2.0,H,1.44,4.75,7.0,0.66,0.2,0.14,1,1,0.572,0,0.0,-1621.0,-621.0,0.0,-880.7676796125044,119.23232038749593,0.0,-857.9097679509955,142.09023204900384
2019-2020,Norwich,Aston Villa,1.0,5.0,21.0,22.0,A,2.37,3.6,2.8,0.4,0.26,0.34,2,1,0.424,0,-0.0,-1621.0,-621.0,0.0,-880.7676796125044,119.23232038749593,0.0,-857.9097679509955,142.09023204900384
2019-2020,Watford,Sheffield United,0.0,0.0,8.0,9.0,D,2.05,3.4,3.6,0.46,0.28,0.26,0,1,0.424,0,-0.0,-1621.0,-621.0,0.0,-880.7676796125044,119.23232038749593,0.0,-857.9097679509955,142.09023204900384
2019-2020,West Ham,Crystal Palace,1.0,2.0,9.0,7.0,A,1.95,3.6,3.8,0.49,0.26,0.25,2,1,0.478,0,-0.0,-1621.0,-621.0,0.0,-880.7676796125044,119.23232038749593,0.0,-857.9097679509955,142.09023204900384
2019-2020,Arsenal,Bournemouth,1.0,0.0,12.0,10.0,H,1.44,4.75,7.0,0.66,0.2,0.14,1,1,0.546,0,0.0,-1621.0,-621.0,0.0,-880.7676796125044,119.23232038749593,0.0,-857.9097679509955,142.09023204900384
2019-2020,Man City,Wolves,0.0,2.0,18.0,7.0,A,1.12,9.0,21.0,0.85,0.11,0.05,2,1,0.668,0,-0.0,-1621.0,-621.0,0.0,-880.7676796125044,119.23232038749593,0.0,-857.9097679509955,142.09023204900384
2019-2020,Southampton,Chelsea,1.0,4.0,10.0,13.0,A,4.0,3.8,1.85,0.24,0.25,0.51,2,2,0.436,0,0.0,-1621.0,-621.0,0.0,-880.7676796125044,119.23232038749593,0.0,-857.9097679509955,142.09023204900384
2019-2020,Newcastle,Man United,1.0,0.0,12.0,12.0,H,4.5,3.5,1.85,0.21,0.27,0.52,1,2,0.394,0,-0.0,-1621.0,-621.0,0.0,-880.7676796125044,119.23232038749593,0.0,-857.9097679509955,142.09023204900384
2019-2020,Everton,West Ham,2.0,0.0,19.0,8.0,H,1.95,3.75,3.75,0.49,0.26,0.26,1,0,0.432,1,-50.0,-1671.0,-671.0,-5.961616019374797,-886.7292956318792,113.27070436812113,-7.564803903454007,-865.4745718544496,134.52542814554982
2019-2020,Aston Villa,Brighton,2.0,1.0,24.0,20.0,H,2.35,3.4,3.0,0.4,0.28,0.32,1,1,0.446,0,0.0,-1671.0,-671.0,0.0,-886.7292956318792,113.27070436812113,0.0,-865.4745718544496,134.52542814554982
2019-2020,Bournemouth,Norwich,0.0,0.0,11.0,10.0,D,1.72,4.2,4.2,0.55,0.23,0.23,0,1,0.538,0,-0.0,-1671.0,-671.0,0.0,-886.7292956318792,113.27070436812113,0.0,-865.4745718544496,134.52542814554982
2019-2020,Chelsea,Newcastle,1.0,0.0,16.0,5.0,H,1.3,5.5,10.0,0.73,0.17,0.1,1,1,0.634,0,0.0,-1671.0,-671.0,0.0,-886.7292956318792,113.27070436812113,0.0,-865.4745718544496,134.52542814554982
2019-2020,Leicester,Burnley,2.0,1.0,19.0,13.0,H,1.57,4.0,6.0,0.6,0.24,0.16,1,1,0.53,0,0.0,-1671.0,-671.0,0.0,-886.7292956318792,113.27070436812113,0.0,-865.4745718544496,134.52542814554982
2019-2020,Tottenham,Watford,1.0,1.0,12.0,7.0,D,1.4,5.0,7.5,0.68,0.19,0.13,0,2,0.394,1,-50.0,-1721.0,-721.0,-5.663535218406057,-892.3928308502852,107.60716914971508,-14.322185330660911,-879.7967571851104,120.20324281488891
2019-2020,Wolves,Southampton,1.0,1.0,4.0,14.0,D,1.8,3.6,4.5,0.53,0.26,0.21,0,1,0.422,0,-0.0,-1721.0,-721.0,0.0,-892.3928308502852,107.60716914971508,0.0,-879.7967571851104,120.20324281488891
2019-2020,Crystal Palace,Man City,0.0,2.0,7.0,21.0,A,12.0,7.0,1.22,0.08,0.14,0.78,2,0,0.364,1,-50.0,-1771.0,-771.0,-5.380358457485754,-897.773189307771,102.22681069222932,-10.405329454675643,-890.2020866397861,109.79791336021327
2019-2020,Man United,Liverpool,1.0,1.0,7.0,10.0,D,5.25,3.8,1.65,0.18,0.25,0.57,0,2,0.396,0,-0.0,-1771.0,-771.0,0.0,-897.773189307771,102.22681069222932,0.0,-890.2020866397861,109.79791336021327
2019-2020,Sheffield United,Arsenal,1.0,0.0,8.0,9.0,H,3.9,3.75,1.9,0.24,0.25,0.5,1,0,0.36,1,-50.0,-1821.0,-821.0,-5.111340534611466,-902.8845298423824,97.11547015761785,-4.323292838558397,-894.5253794783445,105.47462052165487
2019-2020,Southampton,Leicester,0.0,9.0,6.0,25.0,A,3.1,3.4,2.3,0.31,0.28,0.41,2,1,0.394,1,-50.0,-1871.0,-871.0,-4.855773507880893,-907.7403033502634,92.25969664973695,-3.6859550760682285,-898.2113345544127,101.78866544558664
2019-2020,Man City,Aston Villa,3.0,0.0,25.0,11.0,H,1.08,11.0,26.0,0.88,0.09,0.04,1,1,0.676,0,0.0,-1871.0,-871.0,0.0,-907.7403033502634,92.25969664973695,0.0,-898.2113345544127,101.78866544558664
2019-2020,Brighton,Everton,3.0,2.0,8.0,10.0,H,2.9,3.25,2.5,0.33,0.29,0.38,1,2,0.378,0,-0.0,-1871.0,-871.0,0.0,-907.7403033502634,92.25969664973695,0.0,-898.2113345544127,101.78866544558664
2019-2020,Watford,Bournemouth,0.0,0.0,7.0,15.0,D,2.15,3.6,3.25,0.44,0.26,0.29,0,1,0.556,1,-50.0,-1921.0,-921.0,-4.612984832486847,-912.3532881827502,87.64671181725011,-3.823952566739607,-902.0352871211524,97.96471287884704
2019-2020,West Ham,Sheffield United,1.0,1.0,12.0,10.0,D,2.1,3.5,3.5,0.45,0.27,0.27,0,1,0.514,1,-50.0,-1971.0,-971.0,-4.382335590862506,-916.7356237736127,83.2643762263876,-2.978752149315148,-905.0140392704675,94.9859607295319
2019-2020,Burnley,Chelsea,2.0,4.0,13.0,16.0,A,4.5,4.0,1.72,0.21,0.24,0.55,2,2,0.486,0,0.0,-1971.0,-971.0,0.0,-916.7356237736127,83.2643762263876,0.0,-905.0140392704675,94.9859607295319
2019-2020,Newcastle,Wolves,1.0,1.0,13.0,13.0,D,3.0,3.1,2.55,0.32,0.31,0.37,0,1,0.522,1,-50.0,-2021.0,-1021.0,-4.16321881131938,-920.898842584932,79.10115741506822,-5.316133712169043,-910.3301729826366,89.66982701736285
2019-2020,Arsenal,Crystal Palace,2.0,2.0,15.0,10.0,D,1.45,4.75,6.5,0.65,0.2,0.15,0,1,0.588,0,-0.0,-2021.0,-1021.0,0.0,-920.898842584932,79.10115741506822,0.0,-910.3301729826366,89.66982701736285
2019-2020,Liverpool,Tottenham,2.0,1.0,21.0,11.0,H,1.5,4.33,6.5,0.63,0.22,0.15,1,1,0.84,1,25.0,-1996.0,-996.0,1.9775289353767054,-918.9213136495554,81.07868635044493,3.2365203189079406,-907.0936526637286,92.90634733627078
2019-2020,Norwich,Man United,1.0,3.0,10.0,21.0,A,4.33,4.0,1.75,0.22,0.24,0.54,2,1,0.504,1,-50.0,-2046.0,-1046.0,-4.053934317522247,-922.9752479670776,77.02475203292268,-7.97720871039738,-915.0708613741259,84.9291386258734
2019-2020,Bournemouth,Man United,1.0,0.0,12.0,15.0,H,3.25,3.6,2.15,0.29,0.26,0.44,1,1,0.584,1,112.5,-1933.5,-933.5,8.665284603703801,-914.3099633633739,85.69003663662647,15.42505064634102,-899.6458107277849,100.35418927221443
2019-2020,Arsenal,Wolves,1.0,1.0,10.0,25.0,D,1.75,3.75,4.75,0.54,0.25,0.2,0,1,0.426,0,-0.0,-1933.5,-933.5,0.0,-914.3099633633739,85.69003663662647,0.0,-899.6458107277849,100.35418927221443
2019-2020,Aston Villa,Liverpool,1.0,2.0,5.0,25.0,A,9.0,5.0,1.33,0.1,0.19,0.71,2,2,0.506,0,0.0,-1933.5,-933.5,0.0,-914.3099633633739,85.69003663662647,0.0,-899.6458107277849,100.35418927221443
2019-2020,Brighton,Norwich,2.0,0.0,21.0,7.0,H,1.72,4.2,4.33,0.55,0.23,0.22,1,1,0.508,0,0.0,-1933.5,-933.5,0.0,-914.3099633633739,85.69003663662647,0.0,-899.6458107277849,100.35418927221443
2019-2020,Man City,Southampton,2.0,1.0,26.0,3.0,H,1.07,13.0,23.0,0.89,0.07,0.04,1,1,0.534,0,0.0,-1933.5,-933.5,0.0,-914.3099633633739,85.69003663662647,0.0,-899.6458107277849,100.35418927221443
2019-2020,Sheffield United,Burnley,3.0,0.0,13.0,6.0,H,2.25,3.2,3.4,0.42,0.3,0.28,1,1,0.542,1,62.5,-1871.0,-871.0,5.355627289789155,-908.9543360735847,91.04566392641563,4.82461529484186,-894.8211954329431,105.17880456705629
2019-2020,West Ham,Newcastle,2.0,3.0,16.0,12.0,A,1.75,3.8,4.5,0.54,0.25,0.21,2,1,0.54,0,-0.0,-1871.0,-871.0,0.0,-908.9543360735847,91.04566392641563,0.0,-894.8211954329431,105.17880456705629
2019-2020,Watford,Chelsea,1.0,2.0,12.0,16.0,A,5.0,4.33,1.61,0.19,0.22,0.59,2,2,0.476,0,0.0,-1871.0,-871.0,0.0,-908.9543360735847,91.04566392641563,0.0,-894.8211954329431,105.17880456705629
2019-2020,Crystal Palace,Leicester,0.0,2.0,12.0,14.0,A,3.5,3.4,2.1,0.27,0.28,0.45,2,2,0.412,0,0.0,-1871.0,-871.0,0.0,-908.9543360735847,91.04566392641563,0.0,-894.8211954329431,105.17880456705629
2019-2020,Everton,Tottenham,1.0,1.0,7.0,4.0,D,2.7,3.4,2.6,0.35,0.28,0.37,0,0,0.464,1,120.0,-1751.0,-751.0,10.925479671169876,-898.0288564024148,101.97114359758551,13.384395339383907,-881.4368000935592,118.56319990644019
2019-2020,Norwich,Watford,0.0,2.0,17.0,12.0,A,2.7,3.5,2.55,0.35,0.27,0.37,2,2,0.436,1,77.49999999999999,-1673.5,-673.5,7.902763628812876,-890.126092773602,109.87390722639839,5.6826248579271095,-875.7541752356321,124.2458247643673
2019-2020,Chelsea,Crystal Palace,2.0,0.0,23.0,3.0,H,1.33,5.0,10.0,0.71,0.19,0.1,1,1,0.858,1,16.500000000000004,-1657.0,-657.0,1.812919469235574,-888.3131733043664,111.68682669563395,2.353522160746044,-873.4006530748861,126.59934692511334
2019-2020,Burnley,West Ham,3.0,0.0,14.0,7.0,H,2.25,3.5,3.1,0.42,0.27,0.31,1,1,0.446,0,0.0,-1657.0,-657.0,0.0,-888.3131733043664,111.68682669563395,0.0,-873.4006530748861,126.59934692511334
2019-2020,Newcastle,Bournemouth,2.0,1.0,20.0,16.0,H,2.55,3.25,2.8,0.37,0.29,0.34,1,2,0.414,1,-50.0,-1707.0,-707.0,-5.584341334781698,-893.8975146391481,106.10248536085226,-4.136622858786018,-877.5372759336722,122.46272406632733
2019-2020,Southampton,Everton,1.0,2.0,4.0,24.0,A,2.9,3.3,2.45,0.33,0.29,0.39,2,2,0.396,0,0.0,-1707.0,-707.0,0.0,-893.8975146391481,106.10248536085226,0.0,-877.5372759336722,122.46272406632733
2019-2020,Tottenham,Sheffield United,1.0,1.0,17.0,14.0,D,1.57,4.0,6.0,0.6,0.24,0.16,0,2,0.43,1,-50.0,-1757.0,-757.0,-5.305124268042613,-899.2026389071907,100.79736109280964,-11.663500232896043,-889.2007761665682,110.79922383343128
2019-2020,Leicester,Arsenal,2.0,0.0,19.0,8.0,H,2.0,3.75,3.5,0.47,0.25,0.27,1,1,0.592,1,50.0,-1707.0,-707.0,5.039868054640483,-894.1627708525502,105.83722914745012,4.220146907773338,-884.9806292587948,115.01937074120463
2019-2020,Man United,Brighton,3.0,1.0,21.0,6.0,H,1.6,3.75,6.5,0.6,0.26,0.15,1,1,0.452,0,0.0,-1707.0,-707.0,0.0,-894.1627708525502,105.83722914745012,0.0,-884.9806292587948,115.01937074120463
2019-2020,Wolves,Aston Villa,2.0,1.0,17.0,13.0,H,1.9,3.5,4.2,0.5,0.27,0.23,1,1,0.608,1,44.99999999999999,-1662.0,-662.0,4.762675311635255,-889.400095540915,110.59990445908537,3.8132442401854467,-881.1673850186094,118.83261498139007
2019-2020,Liverpool,Man City,3.0,1.0,12.0,18.0,H,2.5,3.6,2.62,0.38,0.26,0.36,1,1,0.476,1,75.0,-1587.0,-587.0,8.294992834431403,-881.1051027064836,118.89489729351676,6.27443010495727,-874.8929549136521,125.10704508634734
2019-2020,West Ham,Tottenham,2.0,3.0,11.0,15.0,A,4.2,4.33,1.7,0.23,0.22,0.56,2,1,0.452,1,-50.0,-1637.0,-637.0,-5.9447448646758385,-887.0498475711595,112.95015242884092,-8.384226698533041,-883.2771816121851,116.7228183878143
